id,neighbourhood_cleansed,room_type,price_clean,accommodates,bedrooms,beds,availability_365,number_of_reviews,review_scores_rating,latitude,longitude,instant_bookable,host_is_superhost,estimated_revenue_l365d
1190556870283122603,Old Town,Entire home/apt,215.0,6,2.0,3.0,362,1,5.0,32.751964180703325,-117.16762795409495,f,f,0.0
1190719624672913967,Mira Mesa,Private room,90.0,2,1.0,2.0,269,1,5.0,32.9148034,-117.1513745,f,t,0.0
1190765059386742260,Mission Valley,Entire home/apt,125.0,4,2.0,2.0,365,1,4.0,32.77187,-117.15018,t,f,0.0
1190913068511650425,Pacific Beach,Entire home/apt,393.0,8,3.0,4.0,259,56,4.95,32.79648668442803,-117.23728383068848,t,t,100215.0
1191326543796003268,North Hills,Entire home/apt,180.0,9,2.0,5.0,315,1,5.0,32.76797,-117.13354,t,f,0.0
1191363086982217268,Midtown,Entire home/apt,296.0,8,3.0,4.0,211,50,4.96,32.7471,-117.1496,f,t,69264.0
1191381213984348963,Old Town,Private room,89.0,2,1.0,1.0,267,8,4.88,32.7544076,-117.1602368,f,f,4272.0
1191393706476475901,Gaslamp Quarter,Entire home/apt,192.0,3,1.0,1.0,105,58,5.0,32.70859,-117.16005,f,t,48960.0
1191524770372114806,Pacific Beach,Entire home/apt,164.0,6,2.0,3.0,294,39,4.64,32.79619,-117.24225,t,f,34440.0
1191577967564090374,La Jolla,Entire home/apt,291.0,6,2.0,4.0,280,36,4.97,32.8320992,-117.2786461,f,t,74205.0
1191698056026626103,City Heights West,Entire home/apt,121.0,2,1.0,1.0,42,25,4.68,32.74936967505365,-117.12110737301636,t,f,15972.0
1192001389707023605,Grant Hill,Entire home/apt,182.0,5,2.0,2.0,80,9,4.89,32.71145,-117.14299,t,t,4368.0
1192068427579272511,Mission Bay,Entire home/apt,139.0,4,1.0,2.0,182,64,4.88,32.78445908246808,-117.25268645949576,t,t,35445.0
1192305644782885441,Pacific Beach,Entire home/apt,441.0,12,5.0,6.0,224,64,5.0,32.7962752,-117.2372323,t,t,112455.0
1192337624535237393,La Jolla Village,Private room,71.0,1,1.0,1.0,185,0,,32.86132,-117.2345,t,f,0.0
1192368421843083256,Loma Portal,Entire home/apt,280.0,8,3.0,3.0,320,33,4.94,32.7427054,-117.2336848,f,t,35280.0
1192390311547267930,Pacific Beach,Entire home/apt,293.0,8,4.0,4.0,319,23,4.91,32.79308155774749,-117.2454855394949,t,t,29886.0
1192739160525967343,Pacific Beach,Entire home/apt,195.0,4,1.0,2.0,28,49,4.82,32.79868,-117.25351,f,t,40950.0
1192891579393305515,Rancho Del Rey,Entire home/apt,125.0,2,1.0,1.0,269,14,4.86,32.648155175720724,-117.0226164534688,f,f,7500.0
1192967934393147912,Midtown,Entire home/apt,358.0,6,2.0,3.0,73,6,5.0,32.7340917,-117.169246,f,f,2148.0
1193094962890903465,Mission Bay,Entire home/apt,359.0,6,2.0,2.0,268,14,5.0,32.7836586127385,-117.25258768531326,t,t,19386.0
1193513158875257046,Little Italy,Entire home/apt,138.0,6,1.0,3.0,361,29,4.48,32.7240215,-117.1673563,t,f,16560.0
1193613874781681888,Clairemont Mesa,Entire home/apt,378.0,3,3.0,5.0,89,0,,32.82302798423833,-117.19137135728,f,f,0.0
1193626676189673648,North Hills,Entire home/apt,130.0,4,1.0,2.0,311,26,4.81,32.7487002,-117.1280676,t,f,17160.0
1193741270568950529,Lake Murray,Private room,66.0,1,1.0,1.0,358,0,,32.80223309625022,-117.04019989091152,f,f,0.0
1194213145827176971,Little Italy,Entire home/apt,410.0,12,5.0,8.0,318,34,4.94,32.7237616,-117.1677306,t,t,83640.0
1194242910908462695,Little Italy,Entire home/apt,128.0,2,1.0,1.0,329,33,4.97,32.7237616,-117.1677306,t,t,25344.0
1194257094272478895,Little Italy,Entire home/apt,393.0,10,4.0,5.0,327,34,5.0,32.7238541,-117.1677973,t,t,80172.0
1194290452461535287,North Hills,Entire home/apt,143.0,4,2.0,2.0,349,45,4.73,32.7487002,-117.1280676,t,f,31746.0
1194540004293893005,Little Italy,Entire home/apt,133.0,4,1.0,2.0,335,27,4.89,32.7238541,-117.1677973,t,t,21546.0
1194550680634305579,Little Italy,Entire home/apt,442.0,6,3.0,3.0,321,33,4.97,32.7241191,-117.167858,t,t,87516.0
1194558662426826069,Cortez Hill,Entire home/apt,496.0,9,4.0,6.0,301,20,4.9,32.7228208,-117.1654216,t,t,59520.0
1194586471409679261,Balboa Park,Entire home/apt,120.0,2,1.0,1.0,87,0,,32.71697,-117.14168,f,f,0.0
1194899854756326310,East Village,Entire home/apt,144.0,2,0.0,1.0,362,42,4.9,32.712759,-117.156991,t,t,28512.0
1194900007878986114,East Village,Entire home/apt,130.0,4,1.0,2.0,350,30,4.77,32.712759,-117.156991,t,t,19500.0
1194905974682679015,East Village,Entire home/apt,190.0,4,1.0,2.0,358,36,4.89,32.712759,-117.156991,t,t,38760.0
1194917665052550952,East Village,Entire home/apt,111.0,2,0.0,1.0,336,61,4.97,32.712759,-117.156991,t,t,28305.0
1194922192152893592,East Village,Entire home/apt,152.0,2,0.0,1.0,356,45,4.87,32.712759,-117.156991,t,t,32832.0
1195005297082594380,Park West,Entire home/apt,195.0,6,2.0,2.0,344,78,4.96,32.72930025933589,-117.16630955322384,t,t,49725.0
1195713034309905097,Midtown,Entire home/apt,172.0,2,1.0,2.0,251,0,,32.7391989,-117.1756506,f,t,0.0
1195740783973480966,Ocean Beach,Entire home/apt,188.0,5,2.0,4.0,158,42,4.88,32.74079,-117.25334,f,t,40608.0
1195766086860210386,Rancho Bernadino,Private room,125.0,2,1.0,1.0,269,0,,33.00503,-117.05796,f,f,0.0
1195935250856825138,Ocean Beach,Entire home/apt,111.0,2,1.0,1.0,226,67,4.97,32.74079,-117.25334,t,t,28305.0
1196358397261042156,Normal Heights,Entire home/apt,190.0,5,2.0,3.0,252,33,5.0,32.75581603213393,-117.12513722509505,t,t,37620.0
1196480145924516757,Emerald Hills,Entire home/apt,112.0,6,2.0,3.0,0,11,4.64,32.7169185,-117.0793667,t,t,28560.0
1196498318373283494,Gaslamp Quarter,Entire home/apt,272.0,6,1.0,4.0,246,43,4.91,32.7117,-117.15953,f,t,58752.0
1196525997938185673,Balboa Park,Private room,141.0,2,1.0,1.0,359,19,4.89,32.7257115,-117.1321971,f,t,10152.0
1197249212910812318,Core,Entire home/apt,115.0,2,0.0,1.0,307,3,5.0,32.71554,-117.15514,f,t,21390.0
1197263351934762143,Columbia,Entire home/apt,165.0,2,1.0,1.0,365,1,5.0,32.71810434269841,-117.17164664578765,t,f,10230.0
1197266498352360984,Grant Hill,Entire home/apt,476.0,16,1.0,1.0,247,4,5.0,32.7114936,-117.1244804,f,f,8568.0
1197274007076407803,Grant Hill,Entire home/apt,549.0,16,0.0,0.0,356,1,5.0,32.71145,-117.12473,f,f,3294.0
1197304130749192888,Midtown,Entire home/apt,172.0,2,1.0,1.0,328,0,,32.74779,-117.14661,f,t,0.0
1197304196735687175,Bay Park,Entire home/apt,215.0,5,4.0,4.0,365,0,,32.80198,-117.20046,f,t,0.0
1197325072590718244,East Village,Entire home/apt,130.0,4,0.0,,89,51,4.69,32.7108,-117.15805,t,f,32760.0
1197372039920768712,Loma Portal,Private room,142.0,3,1.0,1.0,81,9,5.0,32.752967463505435,-117.22861191594966,f,f,4260.0
1197387342218155721,Serra Mesa,Private room,76.0,2,2.0,2.0,270,0,,32.77849803112174,-117.13394690304996,f,f,0.0
1197949335740504022,Egger Highlands,Entire home/apt,89.0,3,0.0,2.0,163,115,4.98,32.58175564700248,-117.0945217832923,f,t,22695.0
1198085801431463188,Mira Mesa,Entire home/apt,273.0,16,4.0,6.0,321,47,4.96,32.92683,-117.12885,t,t,68796.0
1198618240627736261,Mission Bay,Entire home/apt,153.0,2,1.0,1.0,165,103,4.93,32.7912,-117.23445,f,t,39015.0
1198722182188947921,Mission Bay,Entire home/apt,303.0,6,3.0,3.0,338,28,4.82,32.78907,-117.24023,f,t,43632.0
1199314293491884149,San Carlos,Entire home/apt,572.0,5,3.0,3.0,20,2,5.0,32.80122,-117.06648,f,f,5720.0
1199316088749559922,Mission Bay,Entire home/apt,195.0,4,1.0,1.0,145,51,4.98,32.77371320995307,-117.2513315199798,f,t,47970.0
1199394181122822420,La Jolla,Entire home/apt,816.0,6,3.0,3.0,267,29,4.97,32.83685030000001,-117.2800134,f,t,102816.0
1199413449373502173,La Jolla,Entire home/apt,367.0,6,2.0,3.0,363,1,5.0,32.82763533945385,-117.23596525256296,f,f,22754.0
1200040076754157613,Loma Portal,Entire home/apt,129.0,6,2.0,2.0,329,25,4.92,32.7510735,-117.2352998,f,t,15480.0
1200085273108090992,Pacific Beach,Entire home/apt,297.0,9,4.0,5.0,300,14,4.93,32.8126466,-117.2235241,f,t,33264.0
1200726036458271900,City Heights West,Entire home/apt,207.0,10,3.0,5.0,37,36,4.67,32.7491728,-117.1212129,t,f,40986.0
1200829330528419120,Mission Bay,Entire home/apt,203.0,2,1.0,1.0,184,10,4.7,32.7828396,-117.2531212,f,f,9744.0
1200896436690424168,East Village,Private room,162.0,5,2.0,2.0,60,8,5.0,32.710897,-117.154195,f,f,5832.0
1201064663001271409,Pacific Beach,Entire home/apt,493.0,12,4.0,5.0,318,12,5.0,32.8059489,-117.2574973,t,t,125715.0
1201095053430274142,Old Town,Entire home/apt,460.0,8,3.0,5.0,247,25,5.0,32.74691822038646,-117.1870078443011,f,t,63480.0
1201522089536925517,City Heights West,Entire home/apt,134.0,6,2.0,3.0,336,26,4.92,32.73888231842665,-117.1026671141544,t,t,20904.0
1201591294840554962,Scripps Ranch,Entire home/apt,135.0,6,3.0,3.0,42,0,,32.90127,-117.1039,f,f,0.0
1201605088464167659,Loma Portal,Entire home/apt,105.0,2,1.0,1.0,241,13,4.92,32.745282,-117.2222268,f,t,26040.0
1201647796076017808,Northwest,Entire home/apt,167.0,4,2.0,3.0,134,31,4.87,32.63502,-117.07646,f,f,26052.0
1201694777529358184,Mira Mesa,Entire home/apt,148.0,5,1.0,2.0,137,97,4.91,32.9187438,-117.1324469,f,t,37740.0
1201801070434793726,Clairemont Mesa,Private room,83.0,2,1.0,1.0,364,0,,32.81482,-117.17826,f,f,0.0
1202275176196003286,Serra Mesa,Entire home/apt,54.0,2,1.0,1.0,213,57,4.88,32.80430283367214,-117.13625253176656,f,t,13770.0
1202299002994794453,Mission Bay,Entire home/apt,167.0,7,3.0,4.0,323,3,5.0,32.7751402,-117.2512806,f,f,2004.0
1202413227146555597,Pacific Beach,Private room,94.0,2,1.0,1.0,238,3,5.0,32.79553680512059,-117.25140650969983,f,t,1692.0
1202437447374438405,Linda Vista,Private room,81.0,2,3.0,3.0,268,0,,32.77948,-117.17331,f,f,0.0
1202465999914513348,Midtown,Entire home/apt,344.0,4,1.0,3.0,182,9,5.0,32.73728542996862,-117.17055271191364,f,f,14448.0
1202837099990612885,Allied Gardens,Entire home/apt,297.0,6,3.0,4.0,312,35,4.94,32.79543,-117.08547,f,t,60588.0
1203018021382930762,Pacific Beach,Entire home/apt,1097.0,10,4.0,6.0,357,7,5.0,32.792128108443904,-117.25112245872704,t,f,61432.0
1203024379330885096,North Hills,Entire home/apt,91.0,2,1.0,1.0,337,36,4.86,32.7528,-117.12955,t,t,16380.0
1203072384957349295,Marina,Entire home/apt,686.0,4,2.0,2.0,177,1,5.0,32.7077525490165,-117.16219971971618,f,f,0.0
1203180398038324528,Mission Bay,Entire home/apt,116.0,2,0.0,1.0,127,46,4.91,32.793534863677316,-117.23540356540272,t,t,27840.0
1203191301894729646,Grant Hill,Entire home/apt,106.0,2,1.0,1.0,89,0,,32.71267,-117.13888,f,f,0.0
1203208138313329871,Lake Murray,Entire home/apt,473.0,8,4.0,5.0,258,54,4.89,32.797867986109786,-117.03224976879716,t,t,120615.0
1203563126669052916,Bay Park,Private room,90.0,2,1.0,1.0,357,1,5.0,32.7848176,-117.2004111,f,t,5580.0
1203674590654438270,Mount Hope,Entire home/apt,166.0,7,3.0,5.0,338,88,4.88,32.71327893867594,-117.10722191490478,f,t,42330.0
1204004681204594191,Ocean Beach,Entire home/apt,266.0,6,2.0,3.0,181,57,5.0,32.75450028487664,-117.247548786924,t,t,67830.0
1204023017718738509,Scripps Ranch,Entire home/apt,207.0,6,3.0,4.0,38,5,5.0,32.9081,-117.07929,f,t,11592.0
1204486912224587019,Mission Bay,Entire home/apt,384.0,10,3.0,5.0,325,38,4.89,32.7890456,-117.2353201,t,t,78336.0
1204621722174268091,Talmadge,Entire home/apt,112.0,2,1.0,0.0,17,1,5.0,32.76203,-117.0872,f,f,20160.0
1204627657989800839,Park West,Entire home/apt,117.0,2,0.0,1.0,361,14,4.57,32.7243175,-117.1609332,t,f,7722.0
1205435253707855775,Scripps Ranch,Entire home/apt,130.0,2,1.0,1.0,87,4,5.0,32.89672,-117.10259,f,t,32240.0
1205944540105423853,La Jolla,Private room,126.0,2,1.0,1.0,228,31,4.97,32.8355906,-117.2757904,f,,23436.0
1206051233110509561,Pacific Beach,Entire home/apt,450.0,8,3.0,4.0,303,19,5.0,32.8073293,-117.2424785,f,f,51300.0
1206067363734141940,Pacific Beach,Entire home/apt,414.0,10,4.0,5.0,87,16,4.94,32.8083361,-117.2432804,f,t,43056.0
1206079505292323650,Grant Hill,Entire home/apt,167.0,8,3.0,3.0,246,52,4.56,32.709479078134365,-117.14599076914352,f,f,42084.0
1206263745601246093,Northwest,Entire home/apt,122.0,4,1.0,2.0,74,69,4.94,32.64506,-117.09759,f,t,31110.0
1206582166072605864,East Village,Entire home/apt,385.0,3,1.0,1.0,353,21,4.86,32.707231072105984,-117.15583400060729,f,t,41580.0
1206726537313824140,City Heights West,Entire home/apt,149.0,6,2.0,3.0,292,54,4.94,32.74637,-117.107,f,t,37995.0
1206738371668255872,Mission Bay,Entire home/apt,497.0,14,5.0,10.0,338,9,4.0,32.77446,-117.25168,f,f,26838.0
1206919561269417367,Midtown,Entire home/apt,157.0,5,2.0,2.0,39,12,4.75,32.74435,-117.1797,f,t,10362.0
1207385336038332773,Egger Highlands,Private room,75.0,3,1.0,1.0,203,9,5.0,32.5816852,-117.1029316,f,t,3600.0
1207437341228376880,Cortez Hill,Entire home/apt,67.0,2,0.0,1.0,61,12,4.42,32.7191,-117.15857,t,f,4422.0
1207471861375588288,Columbia,Entire home/apt,66.0,2,0.0,1.0,78,1,5.0,32.718954,-117.168721,t,f,396.0
1207604100440011425,University City,Entire home/apt,357.0,8,3.0,5.0,235,13,4.92,32.86643379978244,-117.2092291340232,f,f,27846.0
1207959252391292805,La Jolla,Entire home/apt,269.0,2,1.0,1.0,176,21,5.0,32.841157,-117.2724568,f,t,25824.0
1207981237451808502,Pacific Beach,Entire home/apt,415.0,12,5.0,8.0,342,11,4.91,32.80494,-117.23327,t,t,22410.0
1208008661762489473,East Village,Entire home/apt,160.0,4,1.0,1.0,365,0,,32.70961338354651,-117.15632113466545,f,f,0.0
1208047398478446630,Balboa Park,Entire home/apt,86.0,2,1.0,1.0,144,33,4.91,32.71602,-117.13626,f,t,13932.0
1208050727573210590,Balboa Park,Entire home/apt,107.0,5,2.0,2.0,159,28,4.61,32.71535,-117.13508,f,t,14124.0
1208052018063601857,Bay Park,Entire home/apt,511.0,7,4.0,3.0,110,31,5.0,32.79632,-117.207,f,t,82782.0
1208167783726384632,Midtown,Entire home/apt,167.0,2,1.0,1.0,22,26,5.0,32.738750755670495,-117.1711952265592,f,t,26052.0
1208181184455217611,University City,Entire home/apt,157.0,4,2.0,3.0,319,26,4.96,32.85196,-117.20185,f,,39250.0
1208270943800082065,Bay Park,Entire home/apt,78.0,2,1.0,1.0,324,93,4.94,32.80003,-117.20832,t,t,19890.0
1208675421813329048,North Clairemont,Entire home/apt,171.0,2,1.0,1.0,341,32,4.94,32.83761376106165,-117.17700705425234,t,t,32832.0
1208715454747091605,Pacific Beach,Entire home/apt,311.0,6,2.0,2.0,292,17,5.0,32.79459,-117.2565,f,t,42296.0
1208720078079012906,Mission Bay,Entire home/apt,540.0,6,2.0,5.0,73,1,5.0,32.78057,-117.2522,t,f,4320.0
1208866068739784442,Midtown,Entire home/apt,285.0,6,3.0,3.0,296,60,4.9,32.734994263238214,-117.17245741321015,t,t,72675.0
1209050524008313767,Pacific Beach,Entire home/apt,95.0,2,1.0,2.0,228,3,5.0,32.80619,-117.22369,f,t,17670.0
1209386363109719817,Cortez Hill,Entire home/apt,212.0,4,2.0,2.0,143,0,,32.72102791119599,-117.16524872989189,f,t,0.0
1209498613703679493,East Village,Private room,48.0,1,1.0,1.0,98,0,,32.71602,-117.15136,f,f,0.0
1209540983972830604,East Village,Private room,48.0,1,1.0,1.0,361,0,,32.71549,-117.15291,f,f,0.0
1209604859642966068,Loma Portal,Entire home/apt,494.0,12,5.0,6.0,271,35,4.91,32.74251341117354,-117.23824741251168,f,t,103740.0
1209667295456340039,Lincoln Park,Private room,54.0,1,1.0,1.0,68,28,4.89,32.70232,-117.08929,f,t,13770.0
1209704920859328821,Little Italy,Entire home/apt,200.0,4,2.0,2.0,117,1,5.0,32.72058940000001,-117.16625,f,t,12400.0
1209789014569976434,Northwest,Entire home/apt,95.0,2,1.0,4.0,188,50,4.84,32.64026700138358,-117.09102256320806,f,t,24225.0
1210240753667419472,Midtown,Entire home/apt,518.0,16,7.0,7.0,106,56,4.98,32.74483026852284,-117.17310448376628,t,t,132090.0
1211023610089005872,Grantville,Private room,80.0,2,1.0,1.0,364,0,,32.78233075855958,-117.09476700797012,f,f,0.0
1211077557947594972,Darnall,Entire home/apt,295.0,14,3.0,7.0,113,71,4.99,32.74922674993192,-117.0525619319148,t,t,75225.0
1211173875093925341,La Jolla,Entire home/apt,328.0,8,2.0,4.0,240,33,4.97,32.836219,-117.2761308,f,t,59040.0
1211254660192712073,Moreno Mission,Entire home/apt,185.0,4,2.0,2.0,340,45,4.91,32.76763851310845,-117.194303835582,t,t,42180.0
1211704876482082271,Northwest,Entire home/apt,307.0,10,4.0,5.0,335,38,4.89,32.6193939,-117.0882111,t,f,57102.0
1211725682145826055,Rancho Penasquitos,Entire home/apt,315.0,8,4.0,5.0,34,36,5.0,32.99139343222614,-117.0861982431884,t,t,68040.0
1211740448166690760,Mission Bay,Entire home/apt,180.0,4,1.0,2.0,62,41,4.95,32.79207,-117.24512,f,t,36720.0
1211826363468219047,Loma Portal,Entire home/apt,110.0,2,1.0,1.0,333,0,,32.75391949999999,-117.2276125,f,f,0.0
1211909926565280369,North Clairemont,Entire home/apt,312.0,6,3.0,6.0,319,17,4.35,32.83982,-117.19929,f,f,29952.0
1211913389544329876,Bay Ho,Entire home/apt,207.0,5,2.0,3.0,228,55,4.91,32.831740113739436,-117.21571844802958,f,t,52785.0
1212313594000943604,East Village,Private room,600.0,4,1.0,4.0,90,0,,32.713223385320234,-117.15929699896697,f,f,0.0
1212389695733109304,Gaslamp Quarter,Private room,288.0,6,1.0,6.0,90,0,,32.71248,-117.1596,f,f,0.0
1212436044791373886,La Jolla,Entire home/apt,825.0,12,5.0,6.0,236,1,5.0,32.81334535964601,-117.24644344560244,f,f,0.0
1212475564498269449,Scripps Ranch,Entire home/apt,138.0,2,1.0,2.0,223,39,4.97,32.91628529509954,-117.0680097094698,f,t,32292.0
1212497895490285229,Paradise Hills,Entire home/apt,75.0,2,1.0,1.0,53,15,4.93,32.67692266348546,-117.0651760707832,f,t,6750.0
1212507997680904980,Mission Bay,Entire home/apt,568.0,12,6.0,6.0,313,2,5.0,32.775068,-117.251279,f,f,6816.0
1212621817046629008,West University Heights,Entire home/apt,120.0,4,2.0,1.0,287,2,5.0,32.75632,-117.15711,f,t,14880.0
1212742642944778190,Paradise Hills,Private room,102.0,5,1.0,3.0,64,61,4.93,32.6678826,-117.0663285,t,f,26010.0
1212759121546143058,Bay Ho,Entire home/apt,372.0,6,2.0,2.0,177,7,4.86,32.82269087317913,-117.22082038705597,f,t,15624.0
1212979724638437002,Cortez Hill,Private room,74.0,1,1.0,1.0,358,0,,32.72168,-117.16025,f,f,0.0
1213239266450873781,Old Town,Entire home/apt,178.0,4,2.0,2.0,365,0,,32.7441931,-117.1821782,f,f,0.0
1213282807299560019,La Jolla,Entire home/apt,387.0,4,1.0,2.0,316,32,4.97,32.8298024,-117.2803858,t,t,74304.0
1213329915027953992,City Heights West,Entire home/apt,75.0,2,1.0,1.0,359,47,4.91,32.75025,-117.12066,f,t,16200.0
1213431951276025690,Carmel Valley,Entire home/apt,125.0,4,2.0,2.0,298,0,,32.94482,-117.23564,t,t,0.0
1213729388145436727,La Jolla,Entire home/apt,144.0,4,0.0,2.0,235,2,5.0,32.80765,-117.26451,t,f,17856.0
1213775657247068762,La Jolla,Entire home/apt,1068.0,10,5.0,5.0,313,16,4.88,32.83301,-117.27891,t,t,102528.0
1213788835136299802,Old Town,Entire home/apt,143.0,6,2.0,3.0,323,49,4.82,32.75067,-117.19324,t,t,36465.0
1213813813420918789,City Heights West,Entire home/apt,140.0,2,1.0,1.0,203,0,,32.75141,-117.12211,t,t,0.0
1213839086943728166,La Jolla,Entire home/apt,1003.0,8,4.0,4.0,365,0,,32.84879246054496,-117.25433072749809,t,f,0.0
1213977926883169676,Cortez Hill,Entire home/apt,131.0,2,1.0,1.0,365,0,,32.7216456,-117.1609041,f,t,0.0
1214645535062950971,La Jolla,Entire home/apt,397.0,5,2.0,2.0,155,32,4.94,32.8436254,-117.2784271,f,t,61932.0
1214713875541170716,Park West,Entire home/apt,88.0,4,0.0,2.0,334,9,4.89,32.7243175,-117.1609332,t,f,3696.0
1214750164295970842,Moreno Mission,Entire home/apt,111.0,2,1.0,1.0,344,29,4.93,32.76657,-117.19464,t,t,17982.0
1214763613148165586,La Jolla,Entire home/apt,175.0,7,3.0,4.0,336,36,4.75,32.83498,-117.27708,t,t,32550.0
1214861469585433722,Serra Mesa,Entire home/apt,311.0,6,3.0,3.0,75,27,4.85,32.78102773725495,-117.15125648527524,f,t,50382.0
1214883947237848511,City Heights East,Entire home/apt,501.0,16,7.0,12.0,216,26,4.88,32.73611,-117.09405,t,t,72144.0
1215208988963881346,Park West,Entire home/apt,86.0,2,0.0,1.0,332,8,4.63,32.7243175,-117.1609332,t,f,3096.0
1216288857314028415,North Hills,Entire home/apt,448.0,10,4.0,6.0,338,51,4.9,32.753724318878426,-117.1450857014234,t,t,112896.0
1216660780191791464,Mount Hope,Entire home/apt,205.0,6,2.0,2.0,180,5,4.8,32.71236052138691,-117.10989621421471,f,f,38130.0
1216712316146779485,Bay Ho,Entire home/apt,113.0,5,2.0,4.0,246,2,5.0,32.83515,-117.22308,t,f,14012.0
1216750538133449217,Midtown,Entire home/apt,233.0,2,1.0,1.0,340,10,4.9,32.73335,-117.1724,t,t,13980.0
1216826075687759713,Park West,Entire home/apt,101.0,4,0.0,2.0,363,57,4.67,32.7243175,-117.1609332,t,f,25755.0
1216984355832711559,East Village,Entire home/apt,208.0,8,2.0,3.0,150,4,4.75,32.7030845,-117.149261,f,f,4992.0
1217061735360298687,Grant Hill,Entire home/apt,119.0,3,1.0,2.0,75,46,4.93,32.70922,-117.13516,t,t,25704.0
1217476843385080272,Pacific Beach,Entire home/apt,171.0,10,3.0,5.0,297,32,4.81,32.8004927,-117.2549512,t,f,30780.0
1217480575592553310,Pacific Beach,Entire home/apt,78.0,4,1.0,2.0,293,22,4.36,32.8003292,-117.2548665,t,f,8892.0
1217480727804788140,Pacific Beach,Entire home/apt,98.0,4,1.0,2.0,287,42,4.71,32.8002656,-117.2548493,t,f,22932.0
1217557417701787347,Mission Bay,Entire home/apt,269.0,4,2.0,2.0,341,6,5.0,32.780745977692725,-117.25169024378272,f,t,9684.0
1217639267421460468,College Area,Entire home/apt,121.0,4,1.0,1.0,295,3,5.0,32.76200331045444,-117.0812403725148,f,f,2178.0
1217702067179643621,West University Heights,Entire home/apt,109.0,2,1.0,1.0,57,31,4.9,32.75241,-117.15246,t,t,19620.0
1217793434978508382,Wooded Area,Entire home/apt,367.0,2,1.0,2.0,154,46,4.65,32.7190882,-117.2532274,f,f,93585.0
1217819603403237062,Ocean Beach,Entire home/apt,270.0,16,4.0,7.0,189,22,4.68,32.735565,-117.2540574,f,f,35640.0
1218070210906329070,Del Mar Heights,Entire home/apt,243.0,4,2.0,2.0,358,0,,32.93804643515031,-117.25554785826296,f,f,0.0
1218082733636273670,Terra Nova,Private room,79.0,1,2.0,2.0,328,3,5.0,32.64397,-117.04106,t,t,14220.0
1218169729084064419,East Village,Entire home/apt,136.0,4,0.0,2.0,89,1,5.0,32.71166164168175,-117.1541832179949,f,f,0.0
1218215640178582636,Park West,Entire home/apt,107.0,2,0.0,1.0,364,369,4.55,32.72432,-117.16093,t,f,27285.0
1218237780768793915,Linda Vista,Entire home/apt,579.0,10,3.0,6.0,364,0,,32.78578,-117.1633,f,f,0.0
1218246661969755701,La Jolla,Entire home/apt,431.0,6,2.0,1.0,112,14,4.93,32.84184401451983,-117.26797333834187,t,t,31032.0
1218260437615543601,Park West,Private room,86.0,2,0.0,1.0,314,40,4.7,32.7243175,-117.1609332,t,f,18060.0
1218358697930938820,Rancho Penasquitos,Entire home/apt,301.0,8,3.0,4.0,285,8,5.0,32.96244,-117.14414,f,f,10836.0
1218423837020906788,Darnall,Entire home/apt,56.0,2,1.0,1.0,131,4,5.0,32.743319905627516,-117.07886820616044,f,t,13888.0
1218504271131756271,Pacific Beach,Entire home/apt,1304.0,16,4.0,12.0,138,27,4.93,32.8104311,-117.2281785,f,f,211248.0
1218557931169576395,Paseo Ranchoero,Private room,86.0,2,1.0,1.0,39,8,5.0,32.63006,-117.01338,f,t,4128.0
1219129740883339432,Pacific Beach,Entire home/apt,288.0,4,1.0,2.0,293,79,4.87,32.7967086043893,-117.25687357377366,t,t,73440.0
1219553607712609955,Park West,Entire home/apt,83.0,2,0.0,1.0,334,388,4.64,32.7243175,-117.1609332,t,f,21165.0
1219554475055526505,Park West,Entire home/apt,101.0,4,1.0,0.0,72,17,4.59,32.72799,-117.16577,t,f,10302.0
1219564874541428344,South Park,Entire home/apt,144.0,4,2.0,2.0,12,4,5.0,32.7278799,-117.1229815,f,t,3456.0
1219565673760653216,Gaslamp Quarter,Private room,63.0,2,0.0,1.0,334,40,4.68,32.7113378,-117.160699,t,f,14742.0
1219571525513165120,Mission Bay,Entire home/apt,124.0,2,1.0,4.0,363,0,,32.7821032,-117.2526676,f,f,0.0
1219678449898516872,Southwest,Entire home/apt,167.0,8,3.0,4.0,180,19,4.26,32.5991258,-117.0518847,t,f,18036.0
1219719302068932510,Pacific Beach,Entire home/apt,175.0,8,2.0,5.0,339,58,4.93,32.7944553,-117.2454803,t,t,44625.0
1219747242319953563,Pacific Beach,Entire home/apt,203.0,12,4.0,7.0,79,24,4.63,32.80554404544686,-117.24433051743274,t,f,24360.0
1219893532733138319,La Jolla,Entire home/apt,415.0,4,2.0,3.0,256,15,4.93,32.84977,-117.26262,t,t,34860.0
1219932473359801013,City Heights West,Entire home/apt,174.0,8,3.0,5.0,228,62,4.81,32.73764054063087,-117.1091707422894,t,t,44370.0
1220265847737107120,Midtown,Entire home/apt,144.0,5,2.0,3.0,57,34,4.85,32.742,-117.16363,t,t,27648.0
1220693558344108699,Darnall,Entire home/apt,85.0,2,0.0,1.0,146,0,,32.74931359679894,-117.05961258967402,f,f,0.0
1221038176213876164,Pacific Beach,Entire home/apt,180.0,2,0.0,1.0,362,0,,32.8136865,-117.2433574,f,t,0.0
1221174811397748536,Cortez Hill,Entire home/apt,110.0,2,1.0,1.0,121,5,5.0,32.720073189202935,-117.15900329857328,f,t,28050.0
1221188586838633032,Grant Hill,Entire home/apt,224.0,6,3.0,5.0,322,22,5.0,32.71083,-117.14084,t,t,26880.0
